date,replication,slippage,nq_filter,placebo_qqq925,buy_hold
2021-05-10,124017.23000000008,27995.231999999858,35688.65499999999,35453.986000000186,74285.9098375616
2021-05-11,122836.1580000001,27707.88199999986,35688.65499999999,35453.986000000186,74217.466691002
2021-05-12,121606.99300000012,27418.093999999863,35688.65499999999,35453.986000000186,72301.05858733346
2021-05-13,120861.6550000001,27229.65199999986,35688.65499999999,35453.986000000186,72857.7295126848
2021-05-14,119652.29700000005,26937.72799999985,35688.65499999999,35453.986000000186,74454.73626574193
2021-05-17,118602.86099999999,26681.755999999838,35349.41499999998,35117.05900000017,74018.9815659792
2021-05-18,117521.00100000006,26419.027999999853,35349.41499999998,35117.05900000017,73496.53221390765
2021-05-19,121419.59700000008,27288.247999999858,36518.03299999998,36276.019000000175,73601.47837196568
2021-05-20,125459.19200000007,28190.980999999854,37725.485999999975,37475.85400000017,75029.6586968425
2021-05-21,130561.513,29329.579999999838,37725.485999999975,37475.85400000017,74596.18543529842
2021-05-24,134740.219,30261.060999999838,37725.485999999975,38666.22800000016,75864.6650848695
2021-05-25,136001.51600000006,30537.945999999847,38070.05399999999,39019.58600000018,75960.48549005293
2021-05-26,135576.34700000007,30420.78099999985,38070.05399999999,39019.58600000018,76211.44369410476
2021-05-27,134272.31900000013,30106.515999999865,37676.57700000001,38616.638000000195,75937.67110786641
2021-05-28,133708.2620000001,29958.55599999986,37676.57700000001,38616.638000000195,76152.1263004198
2021-06-01,133164.36700000014,29815.398999999867,37676.57700000001,38616.638000000195,75933.1082314291
2021-06-02,132124.72000000018,29561.571999999876,37355.91600000002,38616.638000000195,76067.71308632962
2021-06-03,131547.84200000015,29411.27499999987,37166.04500000001,38616.638000000195,75257.80251870779
2021-06-04,136039.48400000008,30407.54499999986,38424.968,38616.638000000195,76590.16243840117
2021-06-07,135420.74000000008,30247.90299999986,38424.968,38616.638000000195,76772.67749589341
2021-06-08,134810.37800000008,30090.465999999862,38224.754,38415.5420000002,76802.33619273591
2021-06-09,134123.36400000006,29916.160999999858,38002.822,38415.5420000002,76847.96495710897
2021-06-10,136208.6600000001,30375.850999999864,38002.822,38415.5420000002,77651.03121007483
2021-06-11,135630.69900000017,30225.55399999988,37815.05600000002,38225.67100000022,77844.95345866034
2021-06-14,134292.66800000012,29906.599999999868,37815.05600000002,38225.67100000022,78593.26519437853
2021-06-15,132948.6980000001,29589.094999999863,37815.05600000002,38225.67100000022,78068.53440408834
2021-06-16,132435.64800000002,29454.199999999848,37642.625,38051.6760000002,77783.35462675671
2021-06-17,137517.06599999996,30575.297999999835,37642.625,39502.25700000019,78787.18744296404
2021-06-18,136140.96599999996,30255.413999999837,37248.014,39502.25700000019,78164.35480927177
2021-06-21,134779.80599999995,29942.594999999834,36863.006,39095.037000000186,78549.91786822413
2021-06-22,138020.7589999999,30656.977999999825,36863.006,39095.037000000186,79284.5409746304
2021-06-23,136639.73299999992,30332.464999999826,36863.006,39095.037000000186,79316.48110969155
2021-06-24,136013.77199999997,30172.958999999835,36863.006,39095.037000000186,79816.11607957656
2021-06-25,135174.68099999992,29966.21499999983,36863.006,39095.037000000186,79729.42142726775
2021-06-28,137240.97599999994,30419.078999999834,36863.006,39095.037000000186,80689.90691732068
2021-06-29,136789.05299999999,30298.334999999846,36863.006,39095.037000000186,80981.93100930827
2021-06-30,135444.229,29979.932999999844,36475.71,39095.037000000186,80861.01478371966
2021-07-01,134088.69299999997,29660.830999999842,36475.71,39095.037000000186,80897.51779521811
2021-07-02,137048.09999999992,30307.89899999983,36475.71,39095.037000000186,81819.21883555394
2021-07-06,136224.15699999998,30105.962999999843,36475.71,39095.037000000186,82170.5603212265
2021-07-07,136822.581,30233.41899999985,36475.71,39095.037000000186,82321.1352436576
2021-07-08,135453.05399999997,29911.650999999845,36475.71,39095.037000000186,81871.69191458296
2021-07-09,134786.70299999998,29744.817999999847,36271.803,39095.037000000186,82359.9196933747
2021-07-12,134695.99599999998,29718.249999999847,36239.403,39060.126000000186,82683.88392042344
2021-07-13,134218.669,29593.28199999985,36087.003000000004,38895.91500000019,82667.91385289286
2021-07-14,133099.999,29327.277999999853,35762.708000000006,38546.16900000019,82809.36302244935
2021-07-15,133949.172,29510.48499999985,35762.708000000006,38546.16900000019,82227.59627669283
2021-07-16,132617.49400000004,29198.159999999858,35762.708000000006,38546.16900000019,81584.23069903268
2021-07-19,131291.21000000005,28892.95899999986,35389.83800000001,38142.91700000019,80911.20642453003
2021-07-20,129977.41400000002,28590.642999999855,35389.83800000001,38142.91700000019,81844.31465595911
2021-07-21,133888.265,29442.56499999985,36445.36400000001,39281.49200000019,82462.58441321409
2021-07-22,136102.288,29921.76099999985,37039.922000000006,39921.89900000019,83030.6625296587
2021-07-23,134740.35099999997,29605.968999999845,37039.922000000006,39921.89900000019,83972.8965139624
2021-07-26,133637.13199999995,29344.826999999845,37039.922000000006,39921.89900000019,84064.15404270853
2021-07-27,137728.29599999997,30235.96199999985,38165.864000000016,39921.89900000019,83144.73444059135
2021-07-28,136506.11899999998,29948.53199999985,37802.657000000014,39541.27200000019,83452.7286001095
2021-07-29,136736.492,29993.369999999853,37802.657000000014,39541.27200000019,83612.42927541523
2021-07-30,138873.50600000002,30455.03999999986,38384.64100000002,40149.837000000196,83160.70450812193
2021-08-02,138052.80900000007,30255.50799999987,38132.82200000004,39886.59900000021,83162.98594634057
2021-08-03,136977.0660000001,30000.306999999877,37810.544000000045,39549.672000000224,83676.30954553752
2021-08-04,136139.4930000001,29797.239999999878,37810.544000000045,39549.672000000224,83806.35152400073
2021-08-05,135916.16400000014,29729.086999999887,37810.544000000045,39549.672000000224,84360.74101113342
2021-08-06,134555.97300000011,29412.957999999886,37408.19800000004,39549.672000000224,83970.61507574376
2021-08-09,134452.3130000001,29371.16899999989,37355.14300000004,39493.473000000224,84116.62712173755
2021-08-10,133795.20600000012,29208.670999999893,37355.14300000004,39493.473000000224,83694.56105128673
2021-08-11,132791.87400000013,28970.603999999894,37355.14300000004,39493.473000000224,83553.11188173025
2021-08-12,132092.9810000001,28799.106999999887,37355.14300000004,39493.473000000224,83863.38747946706
2021-08-13,131588.59400000013,28670.463999999898,37355.14300000004,39317.154000000235,84144.00438036138
2021-08-16,131058.06400000011,28536.422999999897,37180.157000000036,39317.154000000235,84178.22595364117
2021-08-17,130684.31200000005,28436.59199999988,37049.83100000001,39179.44500000022,83434.47709436029
2021-08-18,129967.88200000006,28262.12099999988,37049.83100000001,39179.44500000022,82633.69227961307
2021-08-19,132869.7940000001,28886.143999999887,37049.83100000001,39179.44500000022,83037.50684431466
2021-08-20,131836.00000000015,28642.507999999892,36737.57600000002,38849.45700000023,83899.89049096551
2021-08-23,137314.2530000001,29826.397999999885,36737.57600000002,38849.45700000023,85143.27432013142
2021-08-24,136254.38300000015,29577.258999999893,36737.57600000002,38849.45700000023,85414.76546815112
2021-08-25,135584.5500000001,29413.14399999988,36533.865000000005,38849.45700000023,85455.83135608688
2021-08-26,134945.9820000001,29255.82999999988,36533.865000000005,38641.54200000023,84960.75926263917
2021-08-27,134366.53700000007,29111.53699999987,36533.865000000005,38641.54200000023,85802.60996532215
2021-08-30,138321.05400000003,29961.30899999986,37601.598,39769.97300000022,86767.65833181237
2021-08-31,137628.47700000007,29807.08899999987,37601.598,39769.97300000022,86671.83792662894
2021-09-01,136314.81500000012,29504.13699999988,37601.598,39769.97300000022,86829.25716371601
2021-09-02,135970.9080000001,29411.428999999876,37601.598,39644.757000000216,86790.47271399891
2021-09-03,135668.54500000007,29327.418999999863,37494.281999999985,39644.757000000216,87057.4009855813
2021-09-07,134429.11200000005,29041.60199999986,37494.281999999985,39644.757000000216,87178.31721116992
2021-09-08,134653.4610000001,29083.85799999987,37494.281999999985,39644.757000000216,86884.01168096368
2021-09-09,133762.48900000012,28873.79399999987,37494.281999999985,39644.757000000216,86564.61033035225
2021-09-10,132920.48800000016,28674.171999999882,37235.17,39370.44200000023,85898.43037050556
2021-09-13,136300.31500000012,29395.649999999874,38174.046999999984,40361.87700000021,85864.20879722577
2021-09-14,140108.3920000001,30210.15899999987,39232.12299999998,40361.87700000021,85594.99908742472
2021-09-15,138706.5850000001,29893.655999999868,38820.54399999998,40361.87700000021,86240.64610330353
2021-09-16,137318.94600000017,29578.65699999988,38820.54399999998,40361.87700000021,86315.93356451907
2021-09-17,140821.3820000002,30326.907999999887,39802.80399999999,41384.58300000022,85284.7234896879
2021-09-20,139412.7560000002,30009.645999999888,39802.80399999999,41384.58300000022,83459.57291476546
2021-09-21,138018.2660000002,29693.58899999989,39802.80399999999,41384.58300000022,83505.20167913852
2021-09-22,136637.41400000022,29378.156999999894,39802.80399999999,41384.58300000022,84310.54937032305
2021-09-23,135269.87600000025,29065.757999999896,39802.80399999999,41384.58300000022,85077.11261179048
2021-09-24,138578.0780000002,29769.69499999989,40767.62499999998,42387.637000000206,85172.9330169739
2021-09-27,137192.6550000002,29460.61699999989,40344.593999999975,41947.43500000021,84493.06442781529
2021-09-28,143449.96300000016,30795.68599999988,42174.329999999965,41947.43500000021,82097.5542982296
2021-09-29,142289.86600000013,30526.745999999875,42174.329999999965,41947.43500000021,81983.48238729696
2021-09-30,140865.79900000012,30203.037999999873,41726.60399999996,41502.862000000205,81613.88939587516
2021-10-01,139456.40800000008,29887.812999999867,41726.60399999996,41069.9530000002,82188.81182697573
2021-10-04,145527.31600000008,31179.963999999865,43532.62199999996,41069.9530000002,80466.32597189269
2021-10-05,144556.30300000013,30950.811999999874,43212.98099999997,40768.54000000021,81534.0390582223
2021-10-06,143109.7810000001,30625.27399999987,43212.98099999997,40768.54000000021,82056.48841029385
2021-10-07,142212.9550000001,30430.22599999987,43212.98099999997,40508.47600000021,82800.23726957475
2021-10-08,143347.58100000006,30669.755999999863,43552.54999999996,40826.9100000002,82382.73407556124
2021-10-11,141914.14200000002,30349.256999999856,43096.60999999995,40826.9100000002,81764.46431830626
2021-10-12,140494.19600000003,30033.934999999856,42648.60299999995,40826.9100000002,81481.56597919328
2021-10-13,139289.89400000006,29756.380999999863,42254.70899999996,40449.63600000021,82131.7758715094
2021-10-14,138291.911,29523.883999999853,41924.09399999995,40449.63600000021,83637.52509582041
2021-10-15,136908.40899999996,29213.867999999842,41924.09399999995,40449.63600000021,84182.78883007848
2021-10-18,135833.398,28965.509999999853,41924.09399999995,40449.63600000021,85017.7952181055
2021-10-19,135046.24299999996,28779.199999999848,41924.09399999995,40449.63600000021,85654.3164811097
2021-10-20,134455.6359999999,28635.07399999984,41924.09399999995,40449.63600000021,85549.37032305165
2021-10-21,138762.19999999992,29546.64799999984,43258.68599999994,40449.63600000021,86074.10111334185
2021-10-22,137654.47499999992,29291.993999999842,43258.68599999994,40449.63600000021,85332.63369227962
2021-10-25,136540.37099999984,29036.662999999826,42881.02599999992,40096.60600000019,86222.3945975543
2021-10-26,135174.02999999988,28731.319999999836,42429.39699999993,39674.002000000204,86448.25698120095
2021-10-27,134887.8059999999,28652.49799999984,42429.39699999993,39674.002000000204,86683.24511772221
2021-10-28,134194.51399999988,28487.197999999837,42429.39699999993,39445.3370000002,87652.85636064975
2021-10-29,140834.14699999982,29887.49999999983,42429.39699999993,39445.3370000002,88081.76674575653
2021-11-01,139797.50899999985,29649.260999999835,42090.92799999994,39130.76900000021,88389.76090527468
2021-11-02,142814.02499999988,30282.374999999844,42090.92799999994,39130.76900000021,88773.0425260084
2021-11-03,141800.3279999999,30048.813999999846,41766.49599999994,38828.86700000021,89715.2765103121
2021-11-04,141482.52999999994,29963.389999999854,41766.49599999994,38828.86700000021,90860.55849607593
2021-11-05,140576.15599999996,29753.79099999986,41766.49599999994,38828.86700000021,90931.28308085418
2021-11-08,139208.98799999992,29446.55299999985,41766.49599999994,38828.86700000021,90814.92973170287
2021-11-09,144243.54299999986,30505.307999999837,43266.697999999924,40224.988000000194,90182.97134513597
2021-11-10,142800.1429999999,30182.371999999847,42808.47799999994,39799.4980000002,88859.73717831721
2021-11-11,145099.16699999987,30660.98499999984,43488.20199999993,39799.4980000002,89117.539697025
2021-11-12,144386.32499999992,30491.651999999853,43247.99799999995,39579.85200000022,90050.6479284541
2021-11-15,143364.26699999993,30257.263999999857,43247.99799999995,39579.85200000022,90032.39642270487
2021-11-16,146515.23299999992,30917.251999999855,43247.99799999995,39579.85200000022,90687.16919145829
2021-11-17,145968.3789999999,30783.210999999854,43060.51299999995,39579.85200000022,90721.3907647381
2021-11-18,144577.0659999999,30471.82299999986,42624.77199999995,39579.85200000022,91656.78043438584
2021-11-19,143556.78099999993,30238.980999999865,42624.77199999995,39579.85200000022,92163.25971892681
2021-11-22,142439.0979999999,29986.23399999986,42624.77199999995,39579.85200000022,91106.95382369046
2021-11-23,141014.21599999993,29674.967999999863,42182.048999999955,39168.86000000022,90682.606315021
2021-11-24,139603.84399999992,29366.723999999864,42182.048999999955,39168.86000000022,91004.28910385107
2021-11-26,138207.56599999993,29061.590999999866,41744.11199999996,38762.54300000022,89124.38401168096
2021-11-29,136824.60399999996,28756.550999999872,41744.11199999996,38762.54300000022,91170.83409381274
2021-11-30,135589.33299999993,28479.78299999986,41744.11199999996,38762.54300000022,89811.09691549552
2021-12-01,134233.86699999988,28185.509999999853,41312.057999999946,38361.107000000215,88303.06625296587
2021-12-02,132890.84599999987,27889.87099999985,41312.057999999946,38361.107000000215,88960.12045993794
2021-12-03,131561.51799999987,27594.91299999985,41312.057999999946,37954.74400000022,87426.9939770031
2021-12-06,130247.33499999988,27315.94899999985,40893.61199999995,37569.50800000022,88131.9583865669
2021-12-07,135600.1129999999,28431.981999999854,42565.64699999995,39104.557000000226,90789.83391129768
2021-12-08,134342.9479999999,28151.41599999985,42565.64699999995,39104.557000000226,91170.83409381274
2021-12-09,132998.6379999999,27857.91499999985,42565.64699999995,38695.60300000023,89829.34842124475
2021-12-10,131668.90799999994,27567.44999999986,42565.64699999995,38695.60300000023,90814.92973170287
2021-12-13,136612.55999999994,28597.08499999986,44155.59499999996,40141.88100000023,89487.1326884468
2021-12-14,135246.0629999999,28296.718999999855,44155.59499999996,40141.88100000023,88604.21609782807
2021-12-15,133892.99399999992,28001.107999999862,43694.66599999997,39722.98200000024,90584.50447161891
2021-12-16,133151.3479999999,27829.41699999986,43426.43699999996,39479.19300000023,88259.71892681146
2021-12-17,131820.0839999999,27542.619999999853,43426.43699999996,39479.19300000023,87817.11991239278
2021-12-20,130901.95499999993,27333.529999999864,43096.93999999997,39179.257000000245,86840.66435480927
2021-12-21,130818.75099999993,27299.165999999863,43096.93999999997,39179.257000000245,88798.13834641359
2021-12-22,130090.5649999999,27130.284999999858,43096.93999999997,39179.257000000245,89870.4143091805
2021-12-23,132749.58799999987,27678.010999999853,43096.93999999997,39179.257000000245,90573.09728052565
2021-12-27,135478.80799999987,28241.60899999985,43096.93999999997,39179.257000000245,92035.49917868224
2021-12-28,138067.5259999999,28774.219999999852,43096.93999999997,39179.257000000245,91647.65468151122
2021-12-29,137188.0739999999,28573.733999999855,43096.93999999997,39179.257000000245,91622.55886110604
2021-12-30,135815.98899999988,28272.78699999985,43096.93999999997,39179.257000000245,91289.46888118269
2021-12-31,134457.8389999999,27976.18799999985,43096.93999999997,39179.257000000245,90700.85782077021
2022-01-03,133113.38599999988,27684.99399999985,43096.93999999997,39179.257000000245,91663.6247490418
2022-01-04,141327.06099999993,29384.218999999863,45747.73099999999,41589.067000000265,90456.74393137434
2022-01-05,139915.28499999995,29085.409999999865,45280.685,41164.70800000027,87641.4491695565
2022-01-06,138517.00299999997,28789.309999999867,45280.685,41164.70800000027,87614.07191093266
2022-01-07,137131.98999999996,28494.874999999865,45280.685,41164.70800000027,86651.30498266107
2022-01-10,135762.08899999998,28202.61399999987,45280.685,41164.70800000027,86772.22120824968
2022-01-11,134403.79399999994,27905.65599999986,44803.01999999998,40730.78100000026,88040.70085782078
2022-01-12,133059.52799999996,27615.37999999987,44803.01999999998,40730.78100000026,88387.47946705604
2022-01-13,132414.72899999993,27464.575999999863,44558.22899999997,40508.29200000025,86158.51432743201
2022-01-14,137075.12799999994,28423.477999999865,46117.451999999976,41926.500000000255,86708.3409381274
2022-01-18,135704.50699999995,28131.28899999987,46117.451999999976,41495.08000000026,84595.72914765468
2022-01-19,135323.9689999999,28034.346999999856,46117.451999999976,41495.08000000026,83621.55502828983
2022-01-20,133969.74499999982,27736.101999999843,46117.451999999976,41495.08000000026,82499.08742471255
2022-01-21,132630.26399999982,27452.12799999984,45646.65299999998,41071.610000000255,80178.8647563424
2022-01-24,131303.12299999976,27161.14299999983,45646.65299999998,41071.610000000255,80667.09253513414
2022-01-25,129988.89799999978,26871.087999999832,45159.74099999998,40633.19900000026,78693.64847599927
2022-01-26,128689.78099999976,26594.045999999827,45159.74099999998,40633.19900000026,78705.05566709254
2022-01-27,127403.18199999975,26320.293999999827,45159.74099999998,40633.19900000026,77801.60613250593
2022-01-28,126131.62599999976,26055.34299999983,45159.74099999998,40633.19900000026,80295.21810549371
2022-01-31,130727.66799999974,26994.660999999825,46798.94299999997,42106.63900000026,82880.0876072276
2022-02-01,129419.77899999976,26712.19699999983,46798.94299999997,42106.63900000026,83386.56689176857
2022-02-02,128125.02399999976,26431.118999999828,46798.94299999997,41663.76400000026,84080.12411023909
2022-02-03,126981.19599999973,26177.984999999826,46798.94299999997,41663.76400000026,80671.65541157145
2022-02-04,125713.27699999973,25910.129999999826,46798.94299999997,41663.76400000026,81673.20678956014
2022-02-07,124455.62499999971,25637.286999999822,46305.95199999996,41224.63900000025,81029.84121189998
2022-02-08,123210.49299999974,25369.08699999983,45821.85099999997,40792.83700000026,81949.26081401715
2022-02-09,122287.73799999981,25162.34799999984,45448.386999999995,40460.86900000028,83676.30954553752
2022-02-10,121065.0829999998,24899.901999999838,45448.386999999995,40038.98000000027,81778.15294761817
2022-02-11,120483.66399999986,24763.89499999985,45199.94100000002,39819.9940000003,79202.4091987589
2022-02-14,119278.14799999987,24504.978999999854,45199.94100000002,39819.9940000003,79318.7625479102
2022-02-15,118085.37799999987,24250.260999999853,45199.94100000002,39819.9940000003,81267.1107866399
2022-02-16,117335.88199999987,24080.10699999985,45199.94100000002,39819.9940000003,81221.48202226683
2022-02-17,116656.25199999988,23924.794999999853,45199.94100000002,39819.9940000003,78819.12757802519
2022-02-18,115490.22999999986,23676.97099999985,45199.94100000002,39819.9940000003,77931.64811096915
2022-02-22,114861.42599999982,23531.611999999837,45199.94100000002,39819.9940000003,77133.14473444059
2022-02-23,113784.88199999981,23294.836999999836,45199.94100000002,39819.9940000003,75152.85636064976
2022-02-24,120139.49699999981,24583.36899999984,45199.94100000002,39819.9940000003,77710.3486037598
2022-02-25,119772.00899999983,24490.920999999842,45030.13200000003,39670.4080000003,78908.10366855266
2022-02-28,118573.78599999979,24236.418999999834,44561.97400000001,39258.80600000029,79200.12776054024
2022-03-01,117388.82199999978,23985.10299999983,44099.617000000006,38851.22300000028,77924.8037963132
2022-03-02,116215.03999999978,23736.90399999983,44099.617000000006,38851.22300000028,79206.9720751962
2022-03-03,127127.90899999968,25953.41299999981,48230.01199999997,42490.87800000025,78084.50447161891
2022-03-04,126513.87499999964,25809.757999999805,47962.95499999996,42255.84900000024,76964.31830626026
2022-03-07,135840.61899999966,27705.599999999813,51490.66099999997,45363.59000000025,74107.95765650667
2022-03-08,134482.01699999967,27420.058999999816,50959.28999999998,44896.513000000254,73754.33473261543
2022-03-09,133137.2269999997,27135.707999999817,50959.28999999998,44896.513000000254,76439.58751597007
2022-03-10,131805.55999999974,26851.214999999826,50959.28999999998,44896.513000000254,75611.42544259902
2022-03-11,141889.22299999977,28896.23999999983,54849.38199999998,48323.06600000026,73996.16718379266
2022-03-14,140470.37699999977,28594.392999999833,54276.289999999986,47818.13300000026,72597.64555575834
2022-03-15,139263.1999999997,28327.787999999815,53769.36499999995,47372.03900000023,74872.23945975544
2022-03-16,137869.5999999997,28025.212999999814,53769.36499999995,47372.03900000023,77657.87552473079
2022-03-17,143745.23899999968,29212.921999999817,56050.23899999995,49381.099000000235,78563.60649753605
2022-03-18,142307.7379999997,28906.79199999982,56050.23899999995,49381.099000000235,80190.27194743567
2022-03-21,140884.3789999997,28601.42199999982,56050.23899999995,49381.099000000235,79877.7149114802
2022-03-22,148289.7949999997,30095.397999999823,58981.60099999995,49381.099000000235,81438.21865303887
2022-03-23,146805.54199999975,29775.810999999834,58355.95999999998,48857.47600000026,80270.12228508852
2022-03-24,145657.09999999974,29522.723999999835,57860.29999999998,48442.17300000026,82049.6440956379
2022-03-25,144199.91199999978,29211.23099999984,57249.86499999999,47931.00500000027,81985.7638255156
2022-03-28,142757.50599999973,28905.482999999833,57249.86499999999,47429.47100000025,83272.49498083592
2022-03-29,141330.47199999972,28606.01999999983,57249.86499999999,47429.47100000025,84682.4237999635
2022-03-30,140274.62399999972,28373.96099999983,56785.74699999999,47044.95900000025,83772.12995072093
2022-03-31,138872.08999999976,28078.289999999834,56194.405,46555.116000000264,82588.06351524
2022-04-01,139577.3119999998,28215.803999999844,56469.43300000002,46783.18800000028,82562.96769483482
2022-04-04,149105.17499999978,30131.29399999984,60312.771000000015,46783.18800000028,84246.66910020077
2022-04-05,148633.46399999983,30016.516999999854,60312.771000000015,46783.18800000028,82389.5783902172
2022-04-06,147145.8749999998,29699.428999999847,59675.292,46288.83900000027,80573.55356816937
2022-04-07,145674.4529999998,29394.805999999848,59675.292,46288.83900000027,80792.57163716007
2022-04-08,144218.16299999977,29090.136999999842,59055.236999999994,45808.10500000026,79647.28965139625
2022-04-11,142776.06299999976,28785.77499999984,59055.236999999994,45329.62600000026,77769.6659974448
2022-04-12,141347.5199999998,28480.539999999844,58429.773,44849.81800000026,77459.39039970798
2022-04-13,140646.97599999985,28319.404999999857,58099.32600000003,44595.85000000028,79019.89414126666
2022-04-14,139428.10299999986,28055.01899999986,57555.95600000003,44178.99600000028,77203.86931921884
2022-04-18,138033.44999999987,27764.38399999986,57555.95600000003,44178.99600000028,77331.62985946341
2022-04-19,136652.65499999988,27473.76399999986,57555.95600000003,44178.99600000028,78967.42106223764
2022-04-20,141919.8659999999,28529.308999999863,59764.87700000004,45873.01700000029,77808.45044716189
2022-04-21,140502.2129999999,28237.577999999867,59764.87700000004,45873.01700000029,76250.22814382188
2022-04-22,139095.8079999999,27938.375999999866,59131.460000000036,45387.07900000029,74237.99963496988
2022-04-25,137703.57099999988,27639.97199999986,59131.460000000036,45387.07900000029,75200.76656324147
2022-04-26,144324.42699999985,28962.942999999857,59131.460000000036,45387.07900000029,72301.05858733346
2022-04-27,142880.93999999986,28666.73399999986,58524.12500000004,44920.39000000029,72259.9926993977
2022-04-28,141991.66499999986,28467.017999999858,58524.12500000004,44920.39000000029,74817.48494250776
2022-04-29,140573.41599999985,28176.471999999856,58524.12500000004,44462.64300000029,71463.77076108778
2022-05-02,139168.19499999986,27885.805999999855,57918.27900000004,44002.13000000029,72654.68151122467
2022-05-03,138239.47599999982,27678.955999999846,57488.03100000002,43675.30700000027,72757.34623106408
2022-05-04,136856.59699999978,27384.907999999836,56877.473,43211.773000000256,75228.1438218653
2022-05-05,150540.4069999995,30116.90999999978,62548.098999999886,47516.39800000017,71497.99233436759
2022-05-06,149035.4749999995,29810.13599999978,62548.098999999886,47516.39800000017,70587.69848512502
2022-05-09,147544.59199999948,29498.68199999977,61893.246999999865,47516.39800000017,67802.06242014967
2022-05-10,150278.65999999945,30040.81199999977,61893.246999999865,47516.39800000017,68630.22449352071
2022-05-11,148777.26599999945,29736.749999999767,61264.25599999986,47033.47600000016,66579.21153495164
2022-05-12,147290.24999999945,29434.538999999768,60643.22899999986,46555.25200000016,66446.88811826975
2022-05-13,145818.0479999995,29130.974999999773,60017.59099999988,46555.25200000016,68876.61982113523
2022-05-16,144358.88899999944,28827.715999999764,60017.59099999988,46070.61800000015,68112.33801788648
2022-05-17,142914.52599999943,28524.911999999764,59387.16299999987,45586.62800000014,69869.04544624932
2022-05-18,141776.23199999938,28275.053999999756,58866.95599999985,45187.38400000013,66410.3851067713
2022-05-19,140357.72999999937,27980.288999999757,58251.376999999855,44715.760000000126,66070.45081219202
2022-05-20,144718.71399999934,28843.350999999748,60052.721999999834,46097.45100000011,65828.6183610148
2022-05-23,143897.9469999993,28655.892999999738,59662.733999999815,45797.89500000009,66946.52308815478
2022-05-24,144239.7009999993,28719.47299999974,59795.095999999816,45899.623000000094,65534.31283080854
2022-05-25,147650.2329999993,29395.80799999974,59795.095999999816,45899.623000000094,66471.98393867494
2022-05-26,152861.7029999993,30428.062999999736,59795.095999999816,45899.623000000094,68285.72732250411
2022-05-27,160968.23799999934,32032.291999999743,62952.17299999983,48320.2390000001,70548.91403540793
2022-05-31,159359.86199999932,31706.429999999742,62952.17299999983,48320.2390000001,70339.02171929185
2022-06-01,157765.77599999934,31375.601999999744,62952.17299999983,47816.74200000011,69807.44661434568
2022-06-02,166911.0029999994,33185.74899999975,62952.17299999983,47816.74200000011,71732.98047088886
2022-06-03,165242.2129999994,32842.09299999975,62952.17299999983,47816.74200000011,69834.82387296953
2022-06-06,163588.28299999936,32495.22899999974,62288.1109999998,47816.74200000011,70097.18926811463
2022-06-07,169069.70399999933,33577.55499999973,64363.498999999785,49412.3360000001,70713.17758715095
2022-06-08,167797.89499999935,33299.360999999735,64363.498999999785,49412.3360000001,70199.853987954
2022-06-09,166120.15999999933,32954.75599999973,64363.498999999785,49412.3360000001,68272.0386931922
2022-06-10,168440.74699999933,33410.55899999973,64363.498999999785,49412.3360000001,65860.55849607593
2022-06-13,166756.63499999934,33064.786999999735,64363.498999999785,49412.3360000001,62851.34148567257
2022-06-14,165088.44599999936,32718.011999999737,63687.60299999979,48894.065000000104,62992.79065522906
2022-06-15,163435.3709999994,32363.351999999748,63687.60299999979,48363.617000000115,64537.324329257164
2022-06-16,166398.33099999942,32946.12599999975,64833.3479999998,49234.949000000124,61972.98777149115
2022-06-17,164734.29099999942,32607.319999999745,64833.3479999998,49234.949000000124,62673.38930461762
2022-06-21,166445.07399999944,32939.859999999746,64833.3479999998,49234.949000000124,64151.7612703048
2022-06-22,168168.64199999947,33274.956999999755,65495.267999999814,49736.90500000014,64030.845044716196
2022-06-23,166486.42499999952,32928.654999999766,64811.24999999984,49217.45200000016,64998.17484942507
2022-06-24,172565.31099999952,34123.89099999976,64811.24999999984,49217.45200000016,67300.146012046
2022-06-27,173750.30099999948,34354.75099999976,64811.24999999984,49217.45200000016,66727.50501916408
2022-06-28,172014.43499999944,34004.25799999975,64811.24999999984,49217.45200000016,64671.9291841577
2022-06-29,170295.30599999946,33656.215999999746,64147.02899999984,48714.99700000016,64763.186712903815
2022-06-30,168592.25499999945,33307.700999999746,64147.02899999984,48714.99700000016,63935.02463953276
2022-07-01,166906.32799999946,32962.753999999746,63483.39999999984,48210.70900000016,64366.21646285819
2022-07-05,165236.35899999941,32617.041999999736,62817.39599999982,47704.85100000015,65481.839751779524
2022-07-06,163582.3799999994,32271.262999999733,62817.39599999982,47704.85100000015,65876.5285636065
2022-07-07,166825.53099999938,32906.39199999973,64052.56399999981,47704.85100000015,67288.73882095273
2022-07-08,165156.42399999933,32561.802999999723,64052.56399999981,47704.85100000015,67389.12210257347
2022-07-11,169046.88199999928,33321.85899999972,65549.6439999998,48819.024000000136,65929.00164263551
2022-07-12,167764.70499999926,33042.02099999972,64998.521999999786,48408.43200000013,65292.48037963132
2022-07-13,172902.93999999927,34047.97199999972,66980.96099999979,49881.58200000014,65164.71983938675
2022-07-14,171174.32499999928,33699.01199999972,66980.96099999979,49369.04700000014,65408.83372878263
2022-07-15,169460.98599999925,33336.53099999971,66260.30399999979,48837.81000000013,66595.1816024822
2022-07-18,167765.9259999993,32986.10399999972,66260.30399999979,48837.81000000013,66027.10348603761
